"X","name","subtype","length","country","continent","subcluster"
254,"A.CM.2009.MR015.KF192223","A",1298,"CAMEROON","AFRICA",37
252,"A.CM.2009.MR016.KF192226","A",1310,"CAMEROON","AFRICA",37
249,"A.CM.2009.MR033.KF192229","A",1308,"CAMEROON","AFRICA",37
248,"A.CM.2009.MR038.KF192230","A",1295,"CAMEROON","AFRICA",37
246,"A.CM.2009.MR054.KF192232","A",1286,"CAMEROON","AFRICA",37
245,"A.CM.2009.MR063.KF192233","A",1297,"CAMEROON","AFRICA",37
247,"A.CM.2009.MR078.KF192231","A",1307,"CAMEROON","AFRICA",37
250,"A.CM.2009.MR093.KF192228","A",1280,"CAMEROON","AFRICA",37
259,"A.CM.2009.MR094.KF192216","A",1273,"CAMEROON","AFRICA",37
253,"A.CM.2009.MR102.KF192225","A",1304,"CAMEROON","AFRICA",37
251,"A.CM.2009.MR112.KF192227","A",1292,"CAMEROON","AFRICA",37
311,"A.CM.2009.MR116.KF192220","A",1256,"CAMEROON","AFRICA",37
255,"A.CM.2009.MR125.KF192221","A",1290,"CAMEROON","AFRICA",37
322,"A.CM.2009.MR126.KF192222","A",1236,"CAMEROON","AFRICA",37
321,"A.CM.2009.MR134.KF192224","A",1220,"CAMEROON","AFRICA",37
315,"A.CM.2009.MR139.KF192234","A",1240,"CAMEROON","AFRICA",37
570,"A.CM.2010.227-45.MG012136","A",1001,"CAMEROON","AFRICA",37
710,"A.CM.2010.55220-20100528.KU574208","A",827,"CAMEROON","AFRICA",37
573,"A.CM.2010.947.MG012111","A",1009,"CAMEROON","AFRICA",37
546,"A.CM.2010.CHU1613.MG012173","A",1009,"CAMEROON","AFRICA",37
547,"A.CM.2010.CHU832.MG012172","A",1009,"CAMEROON","AFRICA",37
327,"A.CM.2010.CIRCB-11106.JQ796180","A",1223,"CAMEROON","AFRICA",37
325,"A.CM.2010.CIRCB-11689.JQ796138","A",1225,"CAMEROON","AFRICA",37
324,"A.CM.2010.CIRCB-11796.JQ796119","A",1245,"CAMEROON","AFRICA",37
314,"A.CM.2010.CIRCB-7759.JQ796153","A",1250,"CAMEROON","AFRICA",37
226,"A.CM.2010.CM-3-144.KC350189","A",1463,"CAMEROON","AFRICA",37
297,"A.CM.2010.KR229813.KR229813","A",1266,"CAMEROON","AFRICA",37
326,"A.CM.2010.KR229845.KR229845","A",1225,"CAMEROON","AFRICA",37
258,"A.CM.2010.MR2094.KF192217","A",1273,"CAMEROON","AFRICA",37
600,"A.CM.2010.Y1-065-KYRO-J0.KU684729","A",975,"CAMEROON","AFRICA",37
706,"A.CM.2011.10657_INT_24112011..KT266196","A",850,"CAMEROON","AFRICA",37
542,"A.CM.2011.154-28.MG012192","A",1003,"CAMEROON","AFRICA",37
204,"A.CM.2011.1956MES.MT425259","A",1596,"CAMEROON","AFRICA",37
589,"A.CM.2011.341-35.MG012144","A",985,"CAMEROON","AFRICA",37
812,"A.CM.2011.69294-20110920.KU574137","A",687,"CAMEROON","AFRICA",37
230,"A.CM.2011.MDC060-1.KT758196","A",1420,"CAMEROON","AFRICA",37
593,"A.CM.2011.MDC060-2.KT758240","A",977,"CAMEROON","AFRICA",37
716,"A.CM.2011.MDC216-1.KT758266","A",812,"CAMEROON","AFRICA",37
887,"A.CM.2011.SUE269D.KY493254","A",667,"CAMEROON","AFRICA",37
886,"A.CM.2011.SUK319.KY493293","A",676,"CAMEROON","AFRICA",35
203,"A.CM.2012.20304.MT425327","A",1609,"CAMEROON","AFRICA",37
206,"A.CM.2012.20516.MT425375","A",1599,"CAMEROON","AFRICA",37
202,"A.CM.2012.20552.MT425337","A",1609,"CAMEROON","AFRICA",37
208,"A.CM.2012.20580.MT425343","A",1582,"CAMEROON","AFRICA",37
201,"A.CM.2012.20850.MT425379","A",1604,"CAMEROON","AFRICA",37
284,"A.CM.2012.CAeoo1_VioSeq_HIV_DR_06.KF735817","A",1294,"CAMEROON","AFRICA",37
283,"A.CM.2012.CAeoo1_VioSeq_HIV_DR_09.KF735820","A",1292,"CAMEROON","AFRICA",37
282,"A.CM.2012.CAeoo1_VioSeq_HIV_DR_12.KF735823","A",1284,"CAMEROON","AFRICA",37
545,"A.CM.2012.CHU3053.MG012175","A",1007,"CAMEROON","AFRICA",37
914,"A.CM.2012.F63.KY493341","A",659,"CAMEROON","AFRICA",37
885,"A.CM.2012.S706.KY493383","A",676,"CAMEROON","AFRICA",37
571,"A.CM.2012.U120031A.MG012118","A",1005,"CAMEROON","AFRICA",37
544,"A.CM.2012.U120056.MG012176","A",992,"CAMEROON","AFRICA",37
413,"A.CM.2013.13117005.MF434857","A",1040,"CAMEROON","AFRICA",37
536,"A.CM.2013.13137406.MF434863","A",1008,"CAMEROON","AFRICA",37
670,"A.CM.2013.74981-20130314.KU574141","A",869,"CAMEROON","AFRICA",37
668,"A.CM.2013.75019-20130218.KU574144","A",887,"CAMEROON","AFRICA",37
205,"A.CM.2013.BIP0202.MT425407","A",1602,"CAMEROON","AFRICA",37
198,"A.CM.2013.BIP0365.MT425438","A",1608,"CAMEROON","AFRICA",37
199,"A.CM.2013.BIP0716.MT425411","A",1609,"CAMEROON","AFRICA",37
200,"A.CM.2013.BIP0804.MT425410","A",1594,"CAMEROON","AFRICA",37
482,"A.CM.2013.BIP386.MT425416","A",1026,"CAMEROON","AFRICA",37
884,"A.CM.2013.K1910.KY493511","A",672,"CAMEROON","AFRICA",37
535,"A.CM.2014.14008045.MF434864","A",1014,"CAMEROON","AFRICA",37
414,"A.CM.2014.14046722.MF434877","A",1026,"CAMEROON","AFRICA",37
412,"A.CM.2014.14061114.MF434882","A",1025,"CAMEROON","AFRICA",37
411,"A.CM.2014.14084633.MF434900","A",1013,"CAMEROON","AFRICA",37
410,"A.CM.2014.14149246.MF434921","A",1046,"CAMEROON","AFRICA",37
415,"A.CM.2014.14150108.MF435013","A",1006,"CAMEROON","AFRICA",37
585,"A.CM.2015.15034894.MF434943","A",952,"CAMEROON","AFRICA",37
587,"A.CM.2015.15090698.MF434993","A",929,"CAMEROON","AFRICA",37
238,"A.CM.2015.CIRCB-BO08.KU168822","A",1313,"CAMEROON","AFRICA",37
302,"A.CM.2015.CM-PDR-1-047.MH623344","A",1267,"CAMEROON","AFRICA",37
303,"A.CM.2015.CM-PDR-1-048.MH623345","A",1280,"CAMEROON","AFRICA",37
397,"A.CM.2015.CM-PDR-1-152.MH623431","A",1079,"CAMEROON","AFRICA",37
299,"A.CM.2015.CM-PDR-1-173.MH623448","A",1285,"CAMEROON","AFRICA",37
793,"A.CM.2016.14084633.MT951883","A",717,"CAMEROON","AFRICA",37
734,"A.CM.2016.16079886.MT951848","A",766,"CAMEROON","AFRICA",37
778,"A.CM.2016.16094779.MT951844","A",732,"CAMEROON","AFRICA",37
735,"A.CM.2016.16106879.MT951839","A",765,"CAMEROON","AFRICA",14
643,"A.CM.2016.A52.MN816447","A",923,"CAMEROON","AFRICA",37
660,"A.CM.2016.AulT44.MN816453","A",897,"CAMEROON","AFRICA",37
649,"A.CM.2016.BA20IN.MN816460","A",916,"CAMEROON","AFRICA",37
648,"A.CM.2016.BA220IN.MN816462","A",916,"CAMEROON","AFRICA",37
647,"A.CM.2016.BA24IN.MN816463","A",918,"CAMEROON","AFRICA",37
642,"A.CM.2016.BA30IN.MN816468","A",923,"CAMEROON","AFRICA",14
658,"A.CM.2016.BA32IN.MN816470","A",900,"CAMEROON","AFRICA",37
645,"A.CM.2016.BA35IN.MN816472","A",921,"CAMEROON","AFRICA",37
657,"A.CM.2016.BA39IN.MN816473","A",900,"CAMEROON","AFRICA",14
646,"A.CM.2016.BA57IN.MN816478","A",919,"CAMEROON","AFRICA",37
715,"A.CM.2016.CM74.MN816488","A",816,"CAMEROON","AFRICA",14
376,"A.CM.2017.CIRCB_OLN18.MK995442","A",1156,"CAMEROON","AFRICA",14
333,"A.CM.2018.A.CM.CME_069_20062018.OR259941","A",1191,"CAMEROON","AFRICA",37
306,"A.CM.2018.A.CM.EDTCP_CME_022_04042018.OR259951","A",1276,"CAMEROON","AFRICA",14
301,"A.CM.2018.A.CM.HDMB_016_20062018.OR259944","A",1279,"CAMEROON","AFRICA",14
471,"A.CM.2018.CIRCB-49639_14022019.OR259459","A",1024,"CAMEROON","AFRICA",14
466,"A.CM.2019.A.CM.CMAN_035_04062019.OR259940","A",1024,"CAMEROON","AFRICA",14
307,"A.CM.2019.A.CM.CME_008_07052019.OR259950","A",1278,"CAMEROON","AFRICA",14
465,"A.CM.2019.A.CM.CME_069_10072019.OR259942","A",1027,"CAMEROON","AFRICA",14
455,"A.CM.2019.A.CM.CME_099_05022019.OR259959","A",1018,"CAMEROON","AFRICA",14
463,"A.CM.2019.A.CM.CME_104_24042019.OR259947","A",1025,"CAMEROON","AFRICA",14
459,"A.CM.2019.A.CM.CNPS_003_25032019.OR259953","A",1023,"CAMEROON","AFRICA",14
460,"A.CM.2019.A.CM.CNPS_023_22072019.OR259952","A",1019,"CAMEROON","AFRICA",37
457,"A.CM.2019.A.CM.HDMB_004_14052019.OR259956","A",1022,"CAMEROON","AFRICA",37
469,"A.CM.2019.CIRCB-49476_18092019.OR259490","A",1026,"CAMEROON","AFRICA",37
468,"A.CM.2019.CIRCB-54564_28012019.OR259497","A",1035,"CAMEROON","AFRICA",37
661,"A.CM.2019.CIRCB-55932_22012019.OQ985599","A",889,"CAMEROON","AFRICA",37
662,"A.CM.2019.CIRCB-55970_22022019.OQ985597","A",887,"CAMEROON","AFRICA",37
473,"A.CM.2019.CIRCB-57843_01042019.OR259449","A",1027,"CAMEROON","AFRICA",37
665,"A.CM.2019.CIRCB-58845_22052019.OQ985585","A",884,"CAMEROON","AFRICA",37
664,"A.CM.2019.CIRCB-60385_14102019.OQ985593","A",886,"CAMEROON","AFRICA",37
472,"A.CM.2019.CIRCB-61123_31122019.OR259453","A",1022,"CAMEROON","AFRICA",37
461,"A.CM.2020.A.CM.CME_061_18012020.OR259949","A",1024,"CAMEROON","AFRICA",17
464,"A.CM.2020.A.CM.CME_069_04032020.OR259943","A",1025,"CAMEROON","AFRICA",14
454,"A.CM.2020.A.CM.CME_099_06032020.OR259960","A",1008,"CAMEROON","AFRICA",17
462,"A.CM.2020.A.CM.CME_104_25032020.OR259948","A",1015,"CAMEROON","AFRICA",37
458,"A.CM.2020.A.CM.CNPS_003_12082020.OR259954","A",1017,"CAMEROON","AFRICA",37
310,"A.CM.2020.A.CM.CNPS_099_19022020.OR259958","A",1259,"CAMEROON","AFRICA",37
456,"A.CM.2020.A.CM.HDMB_004_31032020.OR259957","A",1014,"CAMEROON","AFRICA",37
467,"A.CM.2020.A.CM.HDMF009_19082020.OR259781","A",1032,"CAMEROON","AFRICA",37
666,"A.CM.2020.CIRCB-24863_05062020.OQ985583","A",875,"CAMEROON","AFRICA",37
663,"A.CM.2020.CIRCB-61992_04022020.OQ985596","A",890,"CAMEROON","AFRICA",37
667,"A.CM.2020.CIRCB-71352_14012021.OQ985570","A",884,"CAMEROON","AFRICA",37
470,"A.CM.2021.CIRCB-76726_19052021.OR259479","A",1026,"CAMEROON","AFRICA",37
592,"A.CN.2002.02CNLN22.EF122558","A",976,"CHINA","ASIA",37
211,"A.CN.2009.F09014.MN908696","A",1578,"CHINA","ASIA",37
210,"A.CN.2010.F10025.MN908697","A",1578,"CHINA","ASIA",37
215,"A.CN.2011.2011M174.MN908699","A",1572,"CHINA","ASIA",37
224,"A.CN.2011.F11012.MN908698","A",1494,"CHINA","ASIA",37
214,"A.CN.2012.2012IDU001.MN908702","A",1572,"CHINA","ASIA",37
221,"A.CU.2017.CUB-PDR-2017-HBV-0007.MK817438","A",1497,"CUBA","AMERICA",37
276,"A.CZ.-.102620PL1.EU672650","A",1265,"CZECH REPUBLIC","EUROPA",37
370,"A.DE.2000.00-00104.MH470512","A",1167,"GERMANY","EUROPA",37
419,"A.DE.2001.5458959_2001.MH072508","A",1011,"GERMANY","EUROPA",37
369,"A.DE.2002.02-00655.MH470558","A",1170,"GERMANY","EUROPA",37
368,"A.DE.2003.03-00023.MH470573","A",1170,"GERMANY","EUROPA",37
367,"A.DE.2003.03-00230.MH470594","A",1171,"GERMANY","EUROPA",37
323,"A.DE.2003.7oC6xTFEj2AST.GQ400160","A",1245,"GERMANY","EUROPA",37
366,"A.DE.2007.07-00100.MH470875","A",1168,"GERMANY","EUROPA",37
417,"A.DE.2007.V0743493_2007.MH074306","A",1014,"GERMANY","EUROPA",37
418,"A.DE.2009.6049076_2009.MH073225","A",990,"GERMANY","EUROPA",37
506,"A.DE.2012.12-04202.MF124675","A",1026,"GERMANY","EUROPA",37
365,"A.DE.2012.12-04202.MH471567","A",1173,"GERMANY","EUROPA",37
364,"A.DE.2013.13-01492.MH471660","A",1162,"GERMANY","EUROPA",37
363,"A.DE.2013.13-02371.MH471689","A",1172,"GERMANY","EUROPA",37
505,"A.DE.2013.13-04791.MF124695","A",1023,"GERMANY","EUROPA",37
504,"A.DE.2013.13-06186.MF124703","A",1014,"GERMANY","EUROPA",37
503,"A.DE.2014.14-01782.MF124717","A",1022,"GERMANY","EUROPA",37
502,"A.DE.2014.14-03152.MF124723","A",1009,"GERMANY","EUROPA",37
501,"A.DE.2014.14-03544.MF124726","A",1005,"GERMANY","EUROPA",37
498,"A.DE.2014.14-03899.MK064336","A",1022,"GERMANY","EUROPA",37
362,"A.DE.2014.14-04351.MH472062","A",1166,"GERMANY","EUROPA",37
588,"A.DE.2015.15-00500.MF124754","A",981,"GERMANY","EUROPA",37
500,"A.DE.2015.15-01752.MF124780","A",1025,"GERMANY","EUROPA",37
499,"A.DE.2015.15-02418.MF124789","A",1023,"GERMANY","EUROPA",37
497,"A.DE.2015.15-03517.MK064398","A",1014,"GERMANY","EUROPA",37
496,"A.DE.2015.15-03694.MK064404","A",1026,"GERMANY","EUROPA",37
495,"A.DE.2015.15-03803.MK064407","A",1026,"GERMANY","EUROPA",37
494,"A.DE.2015.15-03819.MK064408","A",1019,"GERMANY","EUROPA",37
493,"A.DE.2015.15-04211.MK064416","A",1024,"GERMANY","EUROPA",37
361,"A.DE.2015.15-04391.MH472260","A",1173,"GERMANY","EUROPA",37
492,"A.DE.2016.16-00628.MK064435","A",1025,"GERMANY","EUROPA",37
360,"A.DE.2016.16-00858.MH472298","A",1173,"GERMANY","EUROPA",37
491,"A.DE.2016.16-01015.MK064441","A",1026,"GERMANY","EUROPA",37
490,"A.DE.2016.16-01081.MK064442","A",1025,"GERMANY","EUROPA",37
489,"A.DE.2016.16-01110.MK064443","A",1026,"GERMANY","EUROPA",37
488,"A.DE.2016.16-01406.MK064450","A",1012,"GERMANY","EUROPA",37
487,"A.DE.2016.16-01451.MK064451","A",1026,"GERMANY","EUROPA",37
486,"A.DE.2016.16-01490.MK064452","A",1025,"GERMANY","EUROPA",37
485,"A.DE.2016.16-01751.MK064453","A",1026,"GERMANY","EUROPA",37
484,"A.DE.2016.16-04482.MK064493","A",1019,"GERMANY","EUROPA",35
359,"A.DE.2017.17-03008.MH472466","A",1165,"GERMANY","EUROPA",35
406,"A.ES.-.A1_00126672.AY750998","A",1056,"SPAIN","EUROPA",37
942,"A.ES.-.LP5.AF466240","A",646,"SPAIN","EUROPA",37
974,"A.ES.2003.03SP3_290207.EU342830","A",630,"SPAIN","EUROPA",37
408,"A.ES.2006.06SP29_334408.EU342850","A",1052,"SPAIN","EUROPA",37
285,"A.ES.2007.A1_2437045039923893.MF403229","A",1302,"SPAIN","EUROPA",37
416,"A.ET.2011.ETHTDRGON064.MH324975","A",1044,"ETHIOPIA","AFRICA",37
839,"A.FR.-.P14-CSF.KF741263","A",683,"FRANCE","EUROPA",37
909,"A.FR.-.PATIENT_06.AF330756","A",654,"FRANCE","EUROPA",37
905,"A.FR.-.PATIENT_15.AF330779","A",663,"FRANCE","EUROPA",37
814,"A.FR.-.PATIENT_17.AF330783","A",694,"FRANCE","EUROPA",37
843,"A.FR.1995.95FR_MP182.AJ286522","A",679,"FRANCE","EUROPA",37
900,"A.FR.1995.95FR_MP209.AJ286523","A",668,"FRANCE","EUROPA",37
841,"A.FR.1995.95FR_MP219.AJ286524","A",680,"FRANCE","EUROPA",37
921,"A.FR.1995.95FR_MP33.AJ286504","A",655,"FRANCE","EUROPA",37
899,"A.FR.1996.96FR_MP343.AJ286529","A",668,"FRANCE","EUROPA",37
840,"A.FR.1997.97FR_MP759.AJ286536","A",680,"FRANCE","EUROPA",37
96,"A.FR.2014.BL236_plAA_2014_04_02_C13.KY825325","A",2415,"FRANCE","EUROPA",37
108,"A.FR.2014.BL236_plAA_2014_04_02_C14.KY825326","A",2376,"FRANCE","EUROPA",37
95,"A.FR.2014.BL236_plAA_2014_04_02_C15.KY825327","A",2415,"FRANCE","EUROPA",37
103,"A.FR.2014.BL236_plAA_2014_04_02_C16.KY825328","A",2403,"FRANCE","EUROPA",37
102,"A.FR.2014.BL236_plAA_2014_04_02_C17.KY825329","A",2403,"FRANCE","EUROPA",37
87,"A.FR.2014.BL236_plAA_2014_04_02_C18.KY825330","A",2436,"FRANCE","EUROPA",37
89,"A.FR.2014.BL236_plAA_2014_04_02_C2.KY825318","A",2433,"FRANCE","EUROPA",37
107,"A.FR.2014.BL236_plAA_2014_04_02_C21.KY825331","A",2388,"FRANCE","EUROPA",37
105,"A.FR.2014.BL236_plAA_2014_04_02_C22.KY825332","A",2397,"FRANCE","EUROPA",37
94,"A.FR.2014.BL236_plAA_2014_04_02_C23.KY825333","A",2418,"FRANCE","EUROPA",37
88,"A.FR.2014.BL236_plAA_2014_04_02_C25.KY825334","A",2433,"FRANCE","EUROPA",37
99,"A.FR.2014.BL236_plAA_2014_04_02_C27.KY825335","A",2406,"FRANCE","EUROPA",37
109,"A.FR.2014.BL236_plAA_2014_04_02_C3.KY825319","A",2375,"FRANCE","EUROPA",37
111,"A.FR.2014.BL236_plAA_2014_04_02_C4.KY825320","A",2370,"FRANCE","EUROPA",37
98,"A.FR.2014.BL236_plAA_2014_04_02_C5.KY825321","A",2409,"FRANCE","EUROPA",37
100,"A.FR.2014.BL236_plAA_2014_04_02_C6.KY825322","A",2406,"FRANCE","EUROPA",37
97,"A.FR.2014.BL236_plAA_2014_04_02_C7.KY825323","A",2415,"FRANCE","EUROPA",37
110,"A.FR.2014.BL236_plAA_2014_04_02_C8.KY825324","A",2370,"FRANCE","EUROPA",37
91,"A.FR.2014.BL268_CSF_2014_04_02_C10.KY825304","A",2433,"FRANCE","EUROPA",37
104,"A.FR.2014.BL268_CSF_2014_04_02_C11.KY825305","A",2403,"FRANCE","EUROPA",37
92,"A.FR.2014.BL268_CSF_2014_04_02_C12.KY825306","A",2430,"FRANCE","EUROPA",37
106,"A.FR.2014.BL268_CSF_2014_04_02_C13.KY825307","A",2394,"FRANCE","EUROPA",37
79,"A.FR.2014.BL268_CSF_2014_04_02_C14.KY825308","A",2487,"FRANCE","EUROPA",37
90,"A.FR.2014.BL268_CSF_2014_04_02_C17.KY825309","A",2433,"FRANCE","EUROPA",37
74,"A.FR.2014.BL268_CSF_2014_04_02_C18.KY825310","A",2496,"FRANCE","EUROPA",37
81,"A.FR.2014.BL268_CSF_2014_04_02_C22.KY825311","A",2469,"FRANCE","EUROPA",37
75,"A.FR.2014.BL268_CSF_2014_04_02_C23.KY825312","A",2490,"FRANCE","EUROPA",37
83,"A.FR.2014.BL268_CSF_2014_04_02_C24.KY825313","A",2463,"FRANCE","EUROPA",37
73,"A.FR.2014.BL268_CSF_2014_04_02_C26.KY825314","A",2496,"FRANCE","EUROPA",37
78,"A.FR.2014.BL268_CSF_2014_04_02_C27.KY825315","A",2487,"FRANCE","EUROPA",37
82,"A.FR.2014.BL268_CSF_2014_04_02_C28.KY825316","A",2463,"FRANCE","EUROPA",37
77,"A.FR.2014.BL268_CSF_2014_04_02_C3.KY825298","A",2490,"FRANCE","EUROPA",37
84,"A.FR.2014.BL268_CSF_2014_04_02_C30.KY825317","A",2460,"FRANCE","EUROPA",37
76,"A.FR.2014.BL268_CSF_2014_04_02_C4.KY825299","A",2490,"FRANCE","EUROPA",37
80,"A.FR.2014.BL268_CSF_2014_04_02_C5.KY825300","A",2487,"FRANCE","EUROPA",37
93,"A.FR.2014.BL268_CSF_2014_04_02_C7.KY825301","A",2427,"FRANCE","EUROPA",37
101,"A.FR.2014.BL268_CSF_2014_04_02_C8.KY825302","A",2406,"FRANCE","EUROPA",37
86,"A.FR.2014.BL268_CSF_2014_04_02_C9.KY825303","A",2438,"FRANCE","EUROPA",37
927,"A.FR.2016.060079KIP.MH143157","A",654,"FRANCE","EUROPA",37
379,"A.GA.1996.96CIRMF41.AY140551","A",1135,"GABON","AFRICA",37
373,"A.GA.1997.97CIRMF15.AY140553","A",1163,"GABON","AFRICA",37
762,"A.GA.1997.97CIRMF18.AY140548","A",741,"GABON","AFRICA",37
724,"A.GA.1997.97CIRMF36.AY140550","A",783,"GABON","AFRICA",37
235,"A.GA.1997.97CIRMF44.AY140561","A",1360,"GABON","AFRICA",37
969,"A.GA.1997.97GA_FJ7.AJ286430","A",632,"GABON","AFRICA",37
941,"A.GA.1997.97GA_G15.AJ286434","A",646,"GABON","AFRICA",37
973,"A.GA.1997.97GA_G21.AJ286440","A",631,"GABON","AFRICA",37
960,"A.GA.1997.97GA_G31.AJ286447","A",635,"GABON","AFRICA",37
924,"A.GA.1997.97GA_ME97.AJ286466","A",654,"GABON","AFRICA",37
948,"A.GA.1997.97GA_P29.AJ286467","A",641,"GABON","AFRICA",37
940,"A.GA.1997.97GA_TB152.AJ286483","A",646,"GABON","AFRICA",37
228,"A.GA.1997.97GA_TB64.FN392867","A",1426,"GABON","AFRICA",37
407,"A.GA.1999.99CIRMF01.AY140560","A",1055,"GABON","AFRICA",37
879,"A.GA.2019.1011_GA.OK636238","A",677,"GABON","AFRICA",37
878,"A.GA.2019.1041_GA.OK636240","A",677,"GABON","AFRICA",37
877,"A.GA.2019.1517_GA.OK636260","A",677,"GABON","AFRICA",37
876,"A.GA.2019.1669_GA.OK636271","A",677,"GABON","AFRICA",37
875,"A.GA.2019.1778_GA.OK636281","A",677,"GABON","AFRICA",9
874,"A.GA.2019.1813_GA.OK636289","A",677,"GABON","AFRICA",9
873,"A.GA.2019.1816_GA.OK636290","A",677,"GABON","AFRICA",9
872,"A.GA.2019.1863_GA.OK636293","A",677,"GABON","AFRICA",12
871,"A.GA.2019.1868_GA.OK636295","A",677,"GABON","AFRICA",9
870,"A.GA.2019.1922_GA.OK636299","A",677,"GABON","AFRICA",9
869,"A.GA.2019.2027_GA.OK636312","A",677,"GABON","AFRICA",9
868,"A.GA.2019.2036_GA.OK636314","A",677,"GABON","AFRICA",9
867,"A.GA.2019.2049_GA.OK636317","A",677,"GABON","AFRICA",9
866,"A.GA.2019.206_GA.OK636318","A",677,"GABON","AFRICA",9
865,"A.GA.2019.2073_GA.OK636322","A",677,"GABON","AFRICA",9
864,"A.GA.2019.2160_GA.OK636330","A",677,"GABON","AFRICA",9
863,"A.GA.2019.2205_GA.OK636332","A",677,"GABON","AFRICA",9
862,"A.GA.2019.2273_GA.OK636334","A",677,"GABON","AFRICA",9
827,"A.GA.2019.35902.OM877207","A",693,"GABON","AFRICA",9
822,"A.GA.2019.44119.OM877212","A",696,"GABON","AFRICA",9
826,"A.GA.2019.46952.OM877220","A",693,"GABON","AFRICA",9
861,"A.GA.2019.478_GA.OK636348","A",677,"GABON","AFRICA",9
860,"A.GA.2019.486_GA.OK636349","A",677,"GABON","AFRICA",9
825,"A.GA.2019.49762.OM877227","A",693,"GABON","AFRICA",9
859,"A.GA.2019.499_GA.OK636352","A",677,"GABON","AFRICA",9
831,"A.GA.2019.8065.OM877249","A",690,"GABON","AFRICA",9
858,"A.GA.2019.830_GA.OK636357","A",677,"GABON","AFRICA",9
857,"A.GA.2019.906_GA.OK636362","A",677,"GABON","AFRICA",9
856,"A.GA.2019.918_GA.OK636363","A",677,"GABON","AFRICA",9
855,"A.GA.2019.G13_GA.OK636372","A",677,"GABON","AFRICA",9
854,"A.GA.2019.G32_GA.OK636379","A",677,"GABON","AFRICA",9
853,"A.GA.2019.G37_GA.OK636380","A",677,"GABON","AFRICA",9
852,"A.GA.2019.G39_GA.OK636381","A",677,"GABON","AFRICA",9
851,"A.GA.2019.G42_GA.OK636382","A",677,"GABON","AFRICA",9
850,"A.GA.2019.G53_GA.OK636387","A",677,"GABON","AFRICA",9
849,"A.GA.2019.G58_GA.OK636389","A",677,"GABON","AFRICA",9
817,"A.GA.2020.GA5341.OP426439","A",697,"GABON","AFRICA",12
378,"A.GA.2020.GA5341.OP426440","A",1145,"GABON","AFRICA",12
818,"A.GA.2021.GAG006MN.OP426437","A",697,"GABON","AFRICA",12
375,"A.GA.2021.GAG006MN.OP426442","A",1160,"GABON","AFRICA",12
889,"A.GB.2000.715.AY901333","A",675,"UNITED KINGDOM","EUROPA",12
799,"A.GB.2000.728.AY901346","A",703,"UNITED KINGDOM","EUROPA",12
811,"A.GB.2001.705.AY901323","A",693,"UNITED KINGDOM","EUROPA",37
810,"A.GB.2001.718.AY901336","A",702,"UNITED KINGDOM","EUROPA",37
809,"A.GB.2001.725.AY901343","A",695,"UNITED KINGDOM","EUROPA",37
808,"A.GB.2001.731.AY901349","A",696,"UNITED KINGDOM","EUROPA",37
807,"A.GB.2001.732.AY901350","A",695,"UNITED KINGDOM","EUROPA",37
908,"A.GB.2001.755.AY901373","A",646,"UNITED KINGDOM","EUROPA",37
803,"A.GB.2002.1238.AY901823","A",682,"UNITED KINGDOM","EUROPA",37
802,"A.GB.2002.1239.AY901824","A",693,"UNITED KINGDOM","EUROPA",37
801,"A.GB.2002.1241.AY901826","A",699,"UNITED KINGDOM","EUROPA",37
820,"A.GB.2002.751.AY901369","A",696,"UNITED KINGDOM","EUROPA",26
819,"A.GB.2002.753.AY901371","A",696,"UNITED KINGDOM","EUROPA",37
806,"A.GB.2002.777.AY901395","A",701,"UNITED KINGDOM","EUROPA",37
888,"A.GB.2002.785.AY901403","A",674,"UNITED KINGDOM","EUROPA",9
805,"A.GB.2002.790.AY901408","A",699,"UNITED KINGDOM","EUROPA",14
804,"A.GB.2003.1230.AY901815","A",698,"UNITED KINGDOM","EUROPA",9
34,"A.GB.2016.160820.MT570596","A",2838,"UNITED KINGDOM","EUROPA",14
529,"A.GF.2013.A3.GF.2013.Y01QAXG.MT741130","A",1020,"FRENCH GUIANA","AMERICA",37
534,"A.GH.-.R1-36.KX788566","A",1014,"GHANA","AFRICA",37
533,"A.GH.-.R2-31.KX788574","A",1014,"GHANA","AFRICA",37
72,"A.GM.2009.N058579.HQ385473","A",2538,"GAMBIA","AFRICA",37
291,"A.GN.2016.1969_HIV1_A_RG.MT874294","A",1282,"GUINEA","AFRICA",37
292,"A.GN.2017.1037_HIV1_A_RG.MT874293","A",1289,"GUINEA","AFRICA",37
290,"A.GN.2018.3879_HIV1_A_RG.MT874312","A",1283,"GUINEA","AFRICA",37
289,"A.GN.2019.6436_HIV1_A_RG.MT874313","A",1291,"GUINEA","AFRICA",37
584,"A.GP.2014.A1.2014.GUA.P101.MT741110","A",981,"GUADELOUPE","AMERICA",37
149,"A.GQ.2008.08GQ281.FN557312","A",1774,"EQUATORIAL GUINEA","AFRICA",37
669,"A.GQ.2012.GM14.KP890867","A",884,"EQUATORIAL GUINEA","AFRICA",37
800,"A.GQ.2020.19.GE.ET.13.OL470806","A",703,"EQUATORIAL GUINEA","AFRICA",37
85,"A.GW.2010.ViFU288.KR709173","A",2449,"GUINEA-BISSAUW","AFRICA",37
916,"A.GW.2013.75344-20130411.KR082452","A",649,"GUINEA-BISSAUW","AFRICA",9
714,"A.GW.2013.75620-20130424.KR082382","A",807,"GUINEA-BISSAUW","AFRICA",37
